ID1,ID2,lat,long,el
White,blank,49.14929641,-122.5668274,2400
White,blank,49.14929641,-122.0668125,2400
White,blank,49.14929641,-121.5667976,2400
White,blank,49.14929641,-121.0667828,2400
White,blank,49.14929641,-120.5667679,2400
White,blank,49.14929641,-120.066753,2400
White,blank,49.14929641,-119.5667381,2400
White,blank,49.14929641,-119.0667233,2400
White,blank,49.14929641,-118.5667084,2400
White,blank,49.14929641,-118.0666935,2400
White,blank,49.14929641,-117.5666787,2400
White,blank,49.14929641,-117.0666638,2400
White,blank,49.64931128,-126.0669314,2400
White,blank,49.64931128,-125.5669166,2400
White,blank,49.64931128,-125.0669017,2400
White,blank,49.64931128,-123.5668571,2400
White,blank,49.64931128,-123.0668422,2400
White,blank,49.64931128,-122.5668274,2400
White,blank,49.64931128,-122.0668125,2400
White,blank,49.64931128,-121.5667976,2400
White,blank,49.64931128,-121.0667828,2400
White,blank,49.64931128,-120.5667679,2400
White,blank,49.64931128,-120.066753,2400
White,blank,49.64931128,-119.5667381,2400
White,blank,49.64931128,-119.0667233,2400
White,blank,49.64931128,-118.5667084,2400
White,blank,49.64931128,-118.0666935,2400
White,blank,49.64931128,-117.5666787,2400
White,blank,49.64931128,-117.0666638,2400
White,blank,50.14932615,-127.5669761,2400
White,blank,50.14932615,-127.0669612,2400
White,blank,50.14932615,-126.5669463,2400
White,blank,50.14932615,-126.0669314,2400
White,blank,50.14932615,-125.5669166,2400
White,blank,50.14932615,-124.5668868,2400
White,blank,50.14932615,-124.066872,2400
White,blank,50.14932615,-123.5668571,2400
White,blank,50.14932615,-123.0668422,2400
White,blank,50.14932615,-122.5668274,2400
White,blank,50.14932615,-122.0668125,2400
White,blank,50.14932615,-121.5667976,2400
White,blank,50.14932615,-121.0667828,2400
White,blank,50.14932615,-120.5667679,2400
White,blank,50.14932615,-120.066753,2400
White,blank,50.14932615,-119.5667381,2400
White,blank,50.14932615,-119.0667233,2400
White,blank,50.14932615,-118.5667084,2400
White,blank,50.14932615,-118.0666935,2400
White,blank,50.14932615,-117.5666787,2400
White,blank,50.14932615,-117.0666638,2400
White,blank,50.64934102,-128.0669909,2400
White,blank,50.64934102,-127.5669761,2400
White,blank,50.64934102,-126.0669314,2400
White,blank,50.64934102,-125.5669166,2400
White,blank,50.64934102,-125.0669017,2400
White,blank,50.64934102,-124.5668868,2400
White,blank,50.64934102,-124.066872,2400
White,blank,50.64934102,-123.5668571,2400
White,blank,50.64934102,-123.0668422,2400
White,blank,50.64934102,-122.5668274,2400
White,blank,50.64934102,-122.0668125,2400
White,blank,50.64934102,-121.5667976,2400
White,blank,50.64934102,-121.0667828,2400
White,blank,50.64934102,-120.5667679,2400
White,blank,50.64934102,-120.066753,2400
White,blank,50.64934102,-119.5667381,2400
White,blank,50.64934102,-119.0667233,2400
White,blank,50.64934102,-118.5667084,2400
White,blank,50.64934102,-118.0666935,2400
White,blank,50.64934102,-117.5666787,2400
White,blank,50.64934102,-117.0666638,2400
White,blank,51.14935589,-126.5669463,2400
White,blank,51.14935589,-126.0669314,2400
White,blank,51.14935589,-125.5669166,2400
White,blank,51.14935589,-125.0669017,2400
White,blank,51.14935589,-124.5668868,2400
White,blank,51.14935589,-124.066872,2400
White,blank,51.14935589,-123.5668571,2400
White,blank,51.14935589,-123.0668422,2400
White,blank,51.14935589,-122.5668274,2400
White,blank,51.14935589,-122.0668125,2400
White,blank,51.14935589,-121.5667976,2400
White,blank,51.14935589,-121.0667828,2400
White,blank,51.14935589,-120.5667679,2400
White,blank,51.14935589,-120.066753,2400
White,blank,51.14935589,-119.5667381,2400
White,blank,51.14935589,-119.0667233,2400
White,blank,51.14935589,-118.5667084,2400
White,blank,51.14935589,-118.0666935,2400
White,blank,51.14935589,-117.5666787,2400
White,blank,51.14935589,-117.0666638,2400
White,blank,51.64937075,-128.0669909,2400
White,blank,51.64937075,-127.5669761,2400
White,blank,51.64937075,-126.5669463,2400
White,blank,51.64937075,-126.0669314,2400
White,blank,51.64937075,-125.5669166,2400
White,blank,51.64937075,-125.0669017,2400
White,blank,51.64937075,-124.5668868,2400
White,blank,51.64937075,-124.066872,2400
White,blank,51.64937075,-123.5668571,2400
White,blank,51.64937075,-123.0668422,2400
White,blank,51.64937075,-122.5668274,2400
White,blank,51.64937075,-122.0668125,2400
White,blank,51.64937075,-121.5667976,2400
White,blank,51.64937075,-121.0667828,2400
White,blank,51.64937075,-120.5667679,2400
White,blank,51.64937075,-120.066753,2400
White,blank,51.64937075,-119.5667381,2400
White,blank,51.64937075,-119.0667233,2400
White,blank,51.64937075,-118.5667084,2400
White,blank,51.64937075,-118.0666935,2400
White,blank,51.64937075,-117.5666787,2400
White,blank,51.64937075,-117.0666638,2400
White,blank,52.14938562,-127.5669761,2400
White,blank,52.14938562,-127.0669612,2400
White,blank,52.14938562,-126.5669463,2400
White,blank,52.14938562,-126.0669314,2400
White,blank,52.14938562,-125.5669166,2400
White,blank,52.14938562,-125.0669017,2400
White,blank,52.14938562,-124.5668868,2400
White,blank,52.14938562,-124.066872,2400
White,blank,52.14938562,-123.5668571,2400
White,blank,52.14938562,-123.0668422,2400
White,blank,52.14938562,-122.5668274,2400
White,blank,52.14938562,-122.0668125,2400
White,blank,52.14938562,-121.5667976,2400
White,blank,52.14938562,-121.0667828,2400
White,blank,52.14938562,-120.5667679,2400
White,blank,52.14938562,-120.066753,2400
White,blank,52.14938562,-119.5667381,2400
White,blank,52.14938562,-119.0667233,2400
White,blank,52.14938562,-118.5667084,2400
White,blank,52.14938562,-118.0666935,2400
White,blank,52.14938562,-117.5666787,2400
White,blank,52.14938562,-117.0666638,2400
White,blank,52.64940049,-129.0670207,2400
White,blank,52.64940049,-128.0669909,2400
White,blank,52.64940049,-127.5669761,2400
White,blank,52.64940049,-127.0669612,2400
White,blank,52.64940049,-126.5669463,2400
White,blank,52.64940049,-126.0669314,2400
White,blank,52.64940049,-125.5669166,2400
White,blank,52.64940049,-125.0669017,2400
White,blank,52.64940049,-124.5668868,2400
White,blank,52.64940049,-124.066872,2400
White,blank,52.64940049,-123.5668571,2400
White,blank,52.64940049,-123.0668422,2400
White,blank,52.64940049,-122.5668274,2400
White,blank,52.64940049,-122.0668125,2400
White,blank,52.64940049,-121.5667976,2400
White,blank,52.64940049,-121.0667828,2400
White,blank,52.64940049,-120.5667679,2400
White,blank,52.64940049,-120.066753,2400
White,blank,52.64940049,-119.5667381,2400
White,blank,52.64940049,-119.0667233,2400
White,blank,52.64940049,-118.5667084,2400
White,blank,52.64940049,-118.0666935,2400
White,blank,52.64940049,-117.5666787,2400
White,blank,52.64940049,-117.0666638,2400
White,blank,53.14941536,-129.0670207,2400
White,blank,53.14941536,-128.5670058,2400
White,blank,53.14941536,-128.0669909,2400
White,blank,53.14941536,-127.5669761,2400
White,blank,53.14941536,-127.0669612,2400
White,blank,53.14941536,-126.5669463,2400
White,blank,53.14941536,-126.0669314,2400
White,blank,53.14941536,-125.5669166,2400
White,blank,53.14941536,-125.0669017,2400
White,blank,53.14941536,-124.5668868,2400
White,blank,53.14941536,-124.066872,2400
White,blank,53.14941536,-123.5668571,2400
White,blank,53.14941536,-123.0668422,2400
White,blank,53.14941536,-122.5668274,2400
White,blank,53.14941536,-122.0668125,2400
White,blank,53.14941536,-121.5667976,2400
White,blank,53.14941536,-121.0667828,2400
White,blank,53.14941536,-120.5667679,2400
White,blank,53.14941536,-120.066753,2400
White,blank,53.14941536,-119.5667381,2400
White,blank,53.14941536,-119.0667233,2400
White,blank,53.14941536,-118.5667084,2400
White,blank,53.14941536,-118.0666935,2400
White,blank,53.14941536,-117.5666787,2400
White,blank,53.14941536,-117.0666638,2400
White,blank,53.64943023,-129.5670355,2400
White,blank,53.64943023,-129.0670207,2400
White,blank,53.64943023,-128.5670058,2400
White,blank,53.64943023,-128.0669909,2400
White,blank,53.64943023,-127.5669761,2400
White,blank,53.64943023,-127.0669612,2400
White,blank,53.64943023,-126.5669463,2400
White,blank,53.64943023,-126.0669314,2400
White,blank,53.64943023,-125.5669166,2400
White,blank,53.64943023,-125.0669017,2400
White,blank,53.64943023,-124.5668868,2400
White,blank,53.64943023,-124.066872,2400
White,blank,53.64943023,-123.5668571,2400
White,blank,53.64943023,-123.0668422,2400
White,blank,53.64943023,-122.5668274,2400
White,blank,53.64943023,-122.0668125,2400
White,blank,53.64943023,-121.5667976,2400
White,blank,53.64943023,-121.0667828,2400
White,blank,53.64943023,-120.5667679,2400
White,blank,53.64943023,-120.066753,2400
White,blank,53.64943023,-119.5667381,2400
White,blank,53.64943023,-119.0667233,2400
White,blank,53.64943023,-118.5667084,2400
White,blank,53.64943023,-118.0666935,2400
White,blank,53.64943023,-117.5666787,2400
White,blank,53.64943023,-117.0666638,2400
White,blank,54.1494451,-129.5670355,2400
White,blank,54.1494451,-129.0670207,2400
White,blank,54.1494451,-128.5670058,2400
White,blank,54.1494451,-128.0669909,2400
White,blank,54.1494451,-127.5669761,2400
White,blank,54.1494451,-127.0669612,2400
White,blank,54.1494451,-126.5669463,2400
White,blank,54.1494451,-126.0669314,2400
White,blank,54.1494451,-125.5669166,2400
White,blank,54.1494451,-125.0669017,2400
White,blank,54.1494451,-124.5668868,2400
White,blank,54.1494451,-124.066872,2400
White,blank,54.1494451,-123.5668571,2400
White,blank,54.1494451,-123.0668422,2400
White,blank,54.1494451,-122.5668274,2400
White,blank,54.1494451,-122.0668125,2400
White,blank,54.1494451,-121.5667976,2400
White,blank,54.1494451,-121.0667828,2400
White,blank,54.1494451,-120.5667679,2400
White,blank,54.1494451,-120.066753,2400
White,blank,54.1494451,-119.5667381,2400
White,blank,54.1494451,-119.0667233,2400
White,blank,54.1494451,-118.5667084,2400
White,blank,54.1494451,-118.0666935,2400
White,blank,54.1494451,-117.5666787,2400
White,blank,54.1494451,-117.0666638,2400
White,blank,54.64945997,-129.5670355,2400
White,blank,54.64945997,-129.0670207,2400
White,blank,54.64945997,-128.5670058,2400
White,blank,54.64945997,-128.0669909,2400
White,blank,54.64945997,-127.5669761,2400
White,blank,54.64945997,-127.0669612,2400
White,blank,54.64945997,-126.5669463,2400
White,blank,54.64945997,-126.0669314,2400
White,blank,54.64945997,-125.5669166,2400
White,blank,54.64945997,-125.0669017,2400
White,blank,54.64945997,-124.5668868,2400
White,blank,54.64945997,-124.066872,2400
White,blank,54.64945997,-123.5668571,2400
White,blank,54.64945997,-123.0668422,2400
White,blank,54.64945997,-122.5668274,2400
White,blank,54.64945997,-122.0668125,2400
White,blank,54.64945997,-121.5667976,2400
White,blank,54.64945997,-121.0667828,2400
White,blank,54.64945997,-120.5667679,2400
White,blank,54.64945997,-120.066753,2400
White,blank,54.64945997,-119.5667381,2400
White,blank,54.64945997,-119.0667233,2400
White,blank,54.64945997,-118.5667084,2400
White,blank,54.64945997,-118.0666935,2400
White,blank,54.64945997,-117.5666787,2400
White,blank,54.64945997,-117.0666638,2400
White,blank,55.14947484,-130.5670653,2400
White,blank,55.14947484,-129.5670355,2400
White,blank,55.14947484,-129.0670207,2400
White,blank,55.14947484,-128.5670058,2400
White,blank,55.14947484,-128.0669909,2400
White,blank,55.14947484,-127.5669761,2400
White,blank,55.14947484,-127.0669612,2400
White,blank,55.14947484,-126.5669463,2400
White,blank,55.14947484,-126.0669314,2400
White,blank,55.14947484,-125.5669166,2400
White,blank,55.14947484,-125.0669017,2400
White,blank,55.14947484,-124.5668868,2400
White,blank,55.14947484,-124.066872,2400
White,blank,55.14947484,-123.5668571,2400
White,blank,55.14947484,-123.0668422,2400
White,blank,55.14947484,-122.5668274,2400
White,blank,55.14947484,-122.0668125,2400
White,blank,55.14947484,-121.5667976,2400
White,blank,55.14947484,-121.0667828,2400
White,blank,55.14947484,-120.5667679,2400
White,blank,55.14947484,-120.066753,2400
White,blank,55.14947484,-119.5667381,2400
White,blank,55.14947484,-119.0667233,2400
White,blank,55.14947484,-118.5667084,2400
White,blank,55.14947484,-118.0666935,2400
White,blank,55.14947484,-117.5666787,2400
White,blank,55.14947484,-117.0666638,2400
White,blank,55.64948971,-131.567095,2400
White,blank,55.64948971,-130.5670653,2400
White,blank,55.64948971,-130.0670504,2400
White,blank,55.64948971,-129.5670355,2400
White,blank,55.64948971,-129.0670207,2400
White,blank,55.64948971,-128.5670058,2400
White,blank,55.64948971,-128.0669909,2400
White,blank,55.64948971,-127.5669761,2400
White,blank,55.64948971,-127.0669612,2400
White,blank,55.64948971,-126.5669463,2400
White,blank,55.64948971,-126.0669314,2400
White,blank,55.64948971,-125.5669166,2400
White,blank,55.64948971,-125.0669017,2400
White,blank,55.64948971,-124.5668868,2400
White,blank,55.64948971,-124.066872,2400
White,blank,55.64948971,-123.5668571,2400
White,blank,55.64948971,-123.0668422,2400
White,blank,55.64948971,-122.5668274,2400
White,blank,55.64948971,-122.0668125,2400
White,blank,55.64948971,-121.5667976,2400
White,blank,55.64948971,-121.0667828,2400
White,blank,55.64948971,-120.5667679,2400
White,blank,55.64948971,-120.066753,2400
White,blank,55.64948971,-119.5667381,2400
White,blank,55.64948971,-119.0667233,2400
White,blank,55.64948971,-118.5667084,2400
White,blank,55.64948971,-118.0666935,2400
White,blank,55.64948971,-117.5666787,2400
White,blank,55.64948971,-117.0666638,2400
White,blank,56.14950458,-131.567095,2400
White,blank,56.14950458,-131.0670801,2400
White,blank,56.14950458,-130.5670653,2400
White,blank,56.14950458,-130.0670504,2400
White,blank,56.14950458,-129.5670355,2400
White,blank,56.14950458,-129.0670207,2400
White,blank,56.14950458,-128.5670058,2400
White,blank,56.14950458,-128.0669909,2400
White,blank,56.14950458,-127.5669761,2400
White,blank,56.14950458,-127.0669612,2400
White,blank,56.14950458,-126.5669463,2400
White,blank,56.14950458,-126.0669314,2400
White,blank,56.14950458,-125.5669166,2400
White,blank,56.14950458,-125.0669017,2400
White,blank,56.14950458,-124.5668868,2400
White,blank,56.14950458,-124.066872,2400
White,blank,56.14950458,-123.5668571,2400
White,blank,56.14950458,-123.0668422,2400
White,blank,56.14950458,-122.5668274,2400
White,blank,56.14950458,-122.0668125,2400
White,blank,56.14950458,-121.5667976,2400
White,blank,56.14950458,-121.0667828,2400
White,blank,56.14950458,-120.5667679,2400
White,blank,56.14950458,-120.066753,2400
White,blank,56.14950458,-119.5667381,2400
White,blank,56.14950458,-119.0667233,2400
White,blank,56.14950458,-118.5667084,2400
White,blank,56.14950458,-118.0666935,2400
White,blank,56.14950458,-117.5666787,2400
White,blank,56.14950458,-117.0666638,2400
White,blank,56.64951945,-131.567095,2400
White,blank,56.64951945,-131.0670801,2400
White,blank,56.64951945,-130.5670653,2400
White,blank,56.64951945,-130.0670504,2400
White,blank,56.64951945,-129.5670355,2400
White,blank,56.64951945,-129.0670207,2400
White,blank,56.64951945,-128.5670058,2400
White,blank,56.64951945,-128.0669909,2400
White,blank,56.64951945,-127.5669761,2400
White,blank,56.64951945,-127.0669612,2400
White,blank,56.64951945,-126.5669463,2400
White,blank,56.64951945,-126.0669314,2400
White,blank,56.64951945,-125.5669166,2400
White,blank,56.64951945,-125.0669017,2400
White,blank,56.64951945,-124.5668868,2400
White,blank,56.64951945,-124.066872,2400
White,blank,56.64951945,-123.5668571,2400
White,blank,56.64951945,-123.0668422,2400
White,blank,56.64951945,-122.5668274,2400
White,blank,56.64951945,-122.0668125,2400
White,blank,56.64951945,-121.5667976,2400
White,blank,56.64951945,-121.0667828,2400
White,blank,56.64951945,-120.5667679,2400
White,blank,56.64951945,-120.066753,2400
White,blank,56.64951945,-119.5667381,2400
White,blank,56.64951945,-119.0667233,2400
White,blank,56.64951945,-118.5667084,2400
White,blank,56.64951945,-118.0666935,2400
White,blank,56.64951945,-117.5666787,2400
White,blank,56.64951945,-117.0666638,2400
White,blank,57.14953432,-131.567095,2400
White,blank,57.14953432,-131.0670801,2400
White,blank,57.14953432,-130.5670653,2400
White,blank,57.14953432,-130.0670504,2400
White,blank,57.14953432,-129.5670355,2400
White,blank,57.14953432,-129.0670207,2400
White,blank,57.14953432,-128.5670058,2400
White,blank,57.14953432,-128.0669909,2400
White,blank,57.14953432,-127.5669761,2400
White,blank,57.14953432,-127.0669612,2400
White,blank,57.14953432,-126.5669463,2400
White,blank,57.14953432,-126.0669314,2400
White,blank,57.14953432,-125.5669166,2400
White,blank,57.14953432,-125.0669017,2400
White,blank,57.14953432,-124.5668868,2400
White,blank,57.14953432,-124.066872,2400
White,blank,57.14953432,-123.5668571,2400
White,blank,57.14953432,-123.0668422,2400
White,blank,57.14953432,-122.5668274,2400
White,blank,57.14953432,-122.0668125,2400
White,blank,57.14953432,-121.5667976,2400
White,blank,57.14953432,-121.0667828,2400
White,blank,57.14953432,-120.5667679,2400
White,blank,57.14953432,-120.066753,2400
White,blank,57.14953432,-119.5667381,2400
White,blank,57.14953432,-119.0667233,2400
White,blank,57.14953432,-118.5667084,2400
White,blank,57.14953432,-118.0666935,2400
White,blank,57.14953432,-117.5666787,2400
White,blank,57.14953432,-117.0666638,2400
White,blank,57.64954919,-131.567095,2400
White,blank,57.64954919,-131.0670801,2400
White,blank,57.64954919,-130.5670653,2400
White,blank,57.64954919,-130.0670504,2400
White,blank,57.64954919,-129.5670355,2400
White,blank,57.64954919,-129.0670207,2400
White,blank,57.64954919,-128.5670058,2400
White,blank,57.64954919,-128.0669909,2400
White,blank,57.64954919,-127.5669761,2400
White,blank,57.64954919,-127.0669612,2400
White,blank,57.64954919,-126.5669463,2400
White,blank,57.64954919,-126.0669314,2400
White,blank,57.64954919,-125.5669166,2400
White,blank,57.64954919,-125.0669017,2400
White,blank,57.64954919,-124.5668868,2400
White,blank,57.64954919,-124.066872,2400
White,blank,57.64954919,-123.5668571,2400
White,blank,57.64954919,-123.0668422,2400
White,blank,57.64954919,-122.5668274,2400
White,blank,57.64954919,-122.0668125,2400
White,blank,57.64954919,-121.5667976,2400
White,blank,57.64954919,-121.0667828,2400
White,blank,57.64954919,-120.5667679,2400
White,blank,57.64954919,-120.066753,2400
White,blank,57.64954919,-119.5667381,2400
White,blank,57.64954919,-119.0667233,2400
White,blank,57.64954919,-118.5667084,2400
White,blank,57.64954919,-118.0666935,2400
White,blank,57.64954919,-117.5666787,2400
White,blank,57.64954919,-117.0666638,2400
White,blank,58.14956406,-131.567095,2400
White,blank,58.14956406,-131.0670801,2400
White,blank,58.14956406,-130.5670653,2400
White,blank,58.14956406,-130.0670504,2400
White,blank,58.14956406,-129.5670355,2400
White,blank,58.14956406,-129.0670207,2400
White,blank,58.14956406,-128.5670058,2400
White,blank,58.14956406,-128.0669909,2400
White,blank,58.14956406,-127.5669761,2400
White,blank,58.14956406,-127.0669612,2400
White,blank,58.14956406,-126.5669463,2400
White,blank,58.14956406,-126.0669314,2400
White,blank,58.14956406,-125.5669166,2400
White,blank,58.14956406,-125.0669017,2400
White,blank,58.14956406,-124.5668868,2400
White,blank,58.14956406,-124.066872,2400
White,blank,58.14956406,-123.5668571,2400
White,blank,58.14956406,-123.0668422,2400
White,blank,58.14956406,-122.5668274,2400
White,blank,58.14956406,-122.0668125,2400
White,blank,58.14956406,-121.5667976,2400
White,blank,58.14956406,-121.0667828,2400
White,blank,58.14956406,-120.5667679,2400
White,blank,58.14956406,-120.066753,2400
White,blank,58.14956406,-119.5667381,2400
White,blank,58.14956406,-119.0667233,2400
White,blank,58.14956406,-118.5667084,2400
White,blank,58.14956406,-118.0666935,2400
White,blank,58.14956406,-117.5666787,2400
White,blank,58.14956406,-117.0666638,2400
White,blank,58.64957893,-131.567095,2400
White,blank,58.64957893,-131.0670801,2400
White,blank,58.64957893,-130.5670653,2400
White,blank,58.64957893,-130.0670504,2400
White,blank,58.64957893,-129.5670355,2400
White,blank,58.64957893,-129.0670207,2400
White,blank,58.64957893,-128.5670058,2400
White,blank,58.64957893,-128.0669909,2400
White,blank,58.64957893,-127.5669761,2400
White,blank,58.64957893,-127.0669612,2400
White,blank,58.64957893,-126.5669463,2400
White,blank,58.64957893,-126.0669314,2400
White,blank,58.64957893,-125.5669166,2400
White,blank,58.64957893,-125.0669017,2400
White,blank,58.64957893,-124.5668868,2400
White,blank,58.64957893,-124.066872,2400
White,blank,58.64957893,-123.5668571,2400
White,blank,58.64957893,-123.0668422,2400
White,blank,58.64957893,-122.5668274,2400
White,blank,58.64957893,-122.0668125,2400
White,blank,58.64957893,-121.5667976,2400
White,blank,58.64957893,-121.0667828,2400
White,blank,58.64957893,-120.5667679,2400
White,blank,58.64957893,-120.066753,2400
White,blank,58.64957893,-119.5667381,2400
White,blank,58.64957893,-119.0667233,2400
White,blank,58.64957893,-118.5667084,2400
White,blank,58.64957893,-118.0666935,2400
White,blank,58.64957893,-117.5666787,2400
White,blank,58.64957893,-117.0666638,2400
White,blank,59.1495938,-131.567095,2400
White,blank,59.1495938,-131.0670801,2400
White,blank,59.1495938,-130.5670653,2400
White,blank,59.1495938,-130.0670504,2400
White,blank,59.1495938,-129.5670355,2400
White,blank,59.1495938,-129.0670207,2400
White,blank,59.1495938,-128.5670058,2400
White,blank,59.1495938,-128.0669909,2400
White,blank,59.1495938,-127.5669761,2400
White,blank,59.1495938,-127.0669612,2400
White,blank,59.1495938,-126.5669463,2400
White,blank,59.1495938,-126.0669314,2400
White,blank,59.1495938,-125.5669166,2400
White,blank,59.1495938,-125.0669017,2400
White,blank,59.1495938,-124.5668868,2400
White,blank,59.1495938,-124.066872,2400
White,blank,59.1495938,-123.5668571,2400
White,blank,59.1495938,-123.0668422,2400
White,blank,59.1495938,-122.5668274,2400
White,blank,59.1495938,-122.0668125,2400
White,blank,59.1495938,-121.5667976,2400
White,blank,59.1495938,-121.0667828,2400
White,blank,59.1495938,-120.5667679,2400
White,blank,59.1495938,-120.066753,2400
White,blank,59.1495938,-119.5667381,2400
White,blank,59.1495938,-119.0667233,2400
White,blank,59.1495938,-118.5667084,2400
White,blank,59.1495938,-118.0666935,2400
White,blank,59.1495938,-117.5666787,2400
White,blank,59.1495938,-117.0666638,2400
White,blank,59.64960867,-131.567095,2400
White,blank,59.64960867,-131.0670801,2400
White,blank,59.64960867,-130.5670653,2400
White,blank,59.64960867,-130.0670504,2400
White,blank,59.64960867,-129.5670355,2400
White,blank,59.64960867,-129.0670207,2400
White,blank,59.64960867,-128.5670058,2400
White,blank,59.64960867,-128.0669909,2400
White,blank,59.64960867,-127.5669761,2400
White,blank,59.64960867,-127.0669612,2400
White,blank,59.64960867,-126.5669463,2400
White,blank,59.64960867,-126.0669314,2400
White,blank,59.64960867,-125.5669166,2400
White,blank,59.64960867,-125.0669017,2400
White,blank,59.64960867,-124.5668868,2400
White,blank,59.64960867,-124.066872,2400
White,blank,59.64960867,-123.5668571,2400
White,blank,59.64960867,-123.0668422,2400
White,blank,59.64960867,-122.5668274,2400
White,blank,59.64960867,-122.0668125,2400
White,blank,59.64960867,-121.5667976,2400
White,blank,59.64960867,-121.0667828,2400
White,blank,59.64960867,-120.5667679,2400
White,blank,59.64960867,-120.066753,2400
White,blank,59.64960867,-119.5667381,2400
White,blank,59.64960867,-119.0667233,2400
White,blank,59.64960867,-118.5667084,2400
White,blank,59.64960867,-118.0666935,2400
White,blank,59.64960867,-117.5666787,2400
White,blank,59.64960867,-117.0666638,2400
White,blank,60.14962354,-131.567095,2400
White,blank,60.14962354,-131.0670801,2400
White,blank,60.14962354,-130.5670653,2400
White,blank,60.14962354,-130.0670504,2400
White,blank,60.14962354,-129.5670355,2400
White,blank,60.14962354,-129.0670207,2400
White,blank,60.14962354,-128.5670058,2400
White,blank,60.14962354,-128.0669909,2400
White,blank,60.14962354,-127.5669761,2400
White,blank,60.14962354,-127.0669612,2400
White,blank,60.14962354,-126.5669463,2400
White,blank,60.14962354,-126.0669314,2400
White,blank,60.14962354,-125.5669166,2400
White,blank,60.14962354,-125.0669017,2400
White,blank,60.14962354,-124.5668868,2400
White,blank,60.14962354,-124.066872,2400
White,blank,60.14962354,-123.5668571,2400
White,blank,60.14962354,-123.0668422,2400
White,blank,60.14962354,-122.5668274,2400
White,blank,60.14962354,-122.0668125,2400
White,blank,60.14962354,-121.5667976,2400
White,blank,60.14962354,-121.0667828,2400
White,blank,60.14962354,-120.5667679,2400
White,blank,60.14962354,-120.066753,2400
White,blank,60.14962354,-119.5667381,2400
White,blank,60.14962354,-119.0667233,2400
White,blank,60.14962354,-118.5667084,2400
White,blank,60.14962354,-118.0666935,2400
White,blank,60.14962354,-117.5666787,2400
White,blank,60.14962354,-117.0666638,2400
White,blank,60.64963841,-131.567095,2400
White,blank,60.64963841,-131.0670801,2400
White,blank,60.64963841,-130.5670653,2400
White,blank,60.64963841,-130.0670504,2400
White,blank,60.64963841,-129.5670355,2400
White,blank,60.64963841,-129.0670207,2400
White,blank,60.64963841,-128.5670058,2400
White,blank,60.64963841,-128.0669909,2400
White,blank,60.64963841,-127.5669761,2400
White,blank,60.64963841,-127.0669612,2400
White,blank,60.64963841,-126.5669463,2400
White,blank,60.64963841,-126.0669314,2400
White,blank,60.64963841,-125.5669166,2400
White,blank,60.64963841,-125.0669017,2400
White,blank,60.64963841,-124.5668868,2400
White,blank,60.64963841,-124.066872,2400
White,blank,60.64963841,-123.5668571,2400
White,blank,60.64963841,-123.0668422,2400
White,blank,60.64963841,-122.5668274,2400
White,blank,60.64963841,-122.0668125,2400
White,blank,60.64963841,-121.5667976,2400
White,blank,60.64963841,-121.0667828,2400
White,blank,60.64963841,-120.5667679,2400
White,blank,60.64963841,-120.066753,2400
White,blank,60.64963841,-119.5667381,2400
White,blank,60.64963841,-119.0667233,2400
White,blank,60.64963841,-118.5667084,2400
White,blank,60.64963841,-118.0666935,2400
White,blank,60.64963841,-117.5666787,2400
White,blank,60.64963841,-117.0666638,2400
Timber,blank,32.6488057,-117.0666638,3000
Timber,blank,33.14882057,-117.0666638,3000
Timber,blank,33.64883544,-117.5666787,3000
Timber,blank,33.64883544,-117.0666638,3000
Timber,blank,34.14885031,-118.5667084,3000
Timber,blank,34.14885031,-118.0666935,3000
Timber,blank,34.14885031,-117.5666787,3000
Timber,blank,34.14885031,-117.0666638,3000
Timber,blank,34.64886518,-120.5667679,3000
Timber,blank,34.64886518,-120.066753,3000
Timber,blank,34.64886518,-119.5667381,3000
Timber,blank,34.64886518,-119.0667233,3000
Timber,blank,34.64886518,-118.5667084,3000
Timber,blank,34.64886518,-118.0666935,3000
Timber,blank,34.64886518,-117.5666787,3000
Timber,blank,34.64886518,-117.0666638,3000
Timber,blank,35.14888005,-120.5667679,3000
Timber,blank,35.14888005,-120.066753,3000
Timber,blank,35.14888005,-119.5667381,3000
Timber,blank,35.14888005,-119.0667233,3000
Timber,blank,35.14888005,-118.5667084,3000
Timber,blank,35.14888005,-118.0666935,3000
Timber,blank,35.14888005,-117.5666787,3000
Timber,blank,35.14888005,-117.0666638,3000
Timber,blank,35.64889492,-121.0667828,3000
Timber,blank,35.64889492,-120.5667679,3000
Timber,blank,35.64889492,-120.066753,3000
Timber,blank,35.64889492,-119.5667381,3000
Timber,blank,35.64889492,-119.0667233,3000
Timber,blank,35.64889492,-118.5667084,3000
Timber,blank,35.64889492,-118.0666935,3000
Timber,blank,35.64889492,-117.5666787,3000
Timber,blank,35.64889492,-117.0666638,3000
Timber,blank,36.14890979,-121.5667976,3000
Timber,blank,36.14890979,-121.0667828,3000
Timber,blank,36.14890979,-120.5667679,3000
Timber,blank,36.14890979,-120.066753,3000
Timber,blank,36.14890979,-119.5667381,3000
Timber,blank,36.14890979,-119.0667233,3000
Timber,blank,36.14890979,-118.5667084,3000
Timber,blank,36.14890979,-118.0666935,3000
Timber,blank,36.14890979,-117.5666787,3000
Timber,blank,36.14890979,-117.0666638,3000
Timber,blank,36.64892466,-121.5667976,3000
Timber,blank,36.64892466,-121.0667828,3000
Timber,blank,36.64892466,-120.5667679,3000
